genome_name	genome	taxonomy	moco_synthesis	dmso_red_fam_a	so_fam_a	aor_fam	xo_fam_c	mo_n_fix	alt_n_fix	femoco_synthesis	mo_storage	mo_traffick	mo_transport	mo_w_transport	w_transport
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Borrelia_garinii_PBi_linear	GCA_000196215.1	Spirochaetes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Spirochaeta_sp._Buddy	GCA_000190435.1	Spirochaetes	3	0	0	1	5	0	0	0	0	0	0	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Spirochaeta_sp._L21_RPul_D2	GCA_000507245.1	Spirochaetes	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_denticola_ATCC_35405	GCA_000008185.1	Spirochaetes	1	0	1	0	1	0	0	0	0	0	0	0	0
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Aminobacterium_colombiense_DSM_12261	GCA_000025885.1	Synergistetes	8	1	0	2	0	0	0	0	0	0	0	0	3
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Aminomonas_paucivorans_GLU_3_DSM_12260	GCA_000165795.1	Synergistetes	11	4	0	3	5	0	0	0	1	0	4	0	4
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Anaerobaculum_mobile_NGA_DSM_13181	GCA_000266925.1	Synergistetes	11	2	0	5	6	0	0	0	0	0	4	0	3
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Cloacibacillus_evryensis_158_DSM_19522	GCA_000585335.1	Synergistetes	2	1	0	1	4	0	0	0	0	0	3	0	0
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Dethiosulfovibrio_peptidovorans_SEBR_4207_DSM_11002	GCA_000172975.1	Synergistetes	5	1	0	0	4	0	0	0	0	0	3	0	0
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Jonquetella_anthropi_E3_33_E1	GCA_000161995.1	Synergistetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Pyramidobacter_piscolens_W5455_contig00040	GCA_000177335.1	Synergistetes	0	0	0	0	0	0	0	2	0	0	0	0	0
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Thermanaerovibrio_acidaminovorans_DSM_6589	GCA_000024905.1	Synergistetes	11	1	0	3	4	0	0	0	0	0	3	0	3
Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Thermovirga_lienii_Cas60314_DSM_17291	GCA_000233775.1	Synergistetes	9	4	0	8	0	0	0	0	0	0	0	0	3
Bacteria_TA06_RIFOXYC12_FULL_TA06_54_24	GCA_001780135.1	TA06	7	1	1	1	0	0	0	0	0	0	0	0	4
Bacteria_TM6_RIFCSPHIGHO2_12_FULL_TM6_36_22	GCA_001771315.1	TM6	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_TM6_bacterium_JCVI_TM6SC1	GCA_000385635.1	TM6	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Acholeplasmatales_Acholeplasmataceae_Acholeplasma_laidlawii_PG_8A	GCA_000018785.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Acholeplasmatales_Acholeplasmataceae_Candidatus_Phytoplasma_aster_yellows_witches_broom_AY_WB	GCA_000012225.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Entomoplasmatales_Entomoplasmataceae_Mesoplasma_florum_W37	GCA_000479355.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Entomoplasmatales_Spiroplasmataceae_Spiroplasma_culicicola_AES_1	GCA_000565175.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Mollicutes_bacterium_HR1	GCA_000755705.1	Tenericutes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Mollicutes_bacterium_HR2	GCA_000753575.1	Tenericutes	8	1	0	1	2	0	0	0	0	0	0	0	3
Bacteria_Tenericutes_Mollicutes_Mycoplasmatales_Mycoplasmataceae_Candidatus_Hepatoplasma_crinochetorum_Av	GCA_000582535.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Mycoplasmatales_Mycoplasmataceae_Mycoplasma_agalactiae	GCA_000063605.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Tenericutes_Mollicutes_Mycoplasmatales_Mycoplasmataceae_Ureaplasma_parvum_serovar_3_str._ATCC_27815	GCA_000019345.1	Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator_indicus_CIR29812_DSM_15286	GCA_000217795.1	Thermodesulfobacteria	12	5	0	2	0	3	0	1	0	0	2	2	3
Bacteria_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_commune_DSM_2178	GCA_000734015.1	Thermodesulfobacteria	10	4	0	2	0	0	0	0	0	0	0	0	3
Bacteria_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_sp._OPB45	GCA_000215975.1	Thermodesulfobacteria	7	3	0	1	0	0	0	0	0	0	3	1	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Fervidobacterium_nodosum_Rt17_B1	GCA_000017545.1	Thermotogae	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Kosmotoga_olearia_TBF_19.5.1	GCA_000023325.1	Thermotogae	8	0	0	1	2	0	0	0	0	0	2	0	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Marinitoga_piezophila_KA3	GCA_000255135.1	Thermotogae	7	0	0	1	3	0	0	0	0	0	0	3	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Petrotoga_mobilis_SJ95	GCA_000018605.1	Thermotogae	9	1	0	1	3	0	0	0	0	0	0	3	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Thermosipho_africanus_TCF52B	GCA_000021285.1	Thermotogae	2	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Thermotoga_maritima_MSB8	GCA_000008545.1	Thermotogae	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Thermotoga_thermarum_LA3_DSM_5069	GCA_000217815.1	Thermotogae	9	0	0	2	0	0	0	0	0	0	0	0	3
Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogales_sp._mesG1.Ag.4.2	GCA_000147715.3	Thermotogae	3	0	0	0	3	0	0	0	0	0	0	0	0
Bacteria_Unclassified_bacteria_RIFCSPLOWO2_12_FULL_uncultured_69_37	GCA_001790955.1	Unclassified	13	9	2	2	9	0	0	0	0	0	0	0	3
Bacteria_Verrucomicrobia_CG1_02_FULL_Verrucomicrobia_43_26	GCA_001872735.1	Verrucomicrobia	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Verrucomicrobia_Opitutae_GWF2_Verrucomicrobia_51_19	GCA_001831095.1	Verrucomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_WOR-1_RIFOXYA12_FULL_WOR_1_43_27	GCA_001771415.1	WOR-1	7	1	0	0	0	0	0	0	0	0	0	1	2
Bacteria_WOR-1_RIFOXYA2_FULL_WOR_1_36_21	GCA_001772385.1	WOR-1	7	1	0	0	0	0	0	0	0	0	0	0	3
Bacteria_WOR-1_RIFOXYA2_FULL_WOR_1_51_19	GCA_001771465.1	WOR-1	7	2	0	0	0	0	0	0	0	0	1	0	2
Bacteria_WOR-1_RIFOXYB2_FULL_WOR_1_37_13	GCA_001771535.1	WOR-1	5	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria_WOR-1_RIFOXYC2_FULL_WOR_1_41_25	GCA_001771665.1	WOR-1	8	1	0	0	0	0	0	0	0	0	1	0	2
Bacteria_WOR_3_uncultured_SMTZ_42	GCA_001303785.1	WOR	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Zixibacteria_RBG_16_Zixibacteria_53_22	GCA_001775395.1	Zixibacteria	10	5	0	1	4	0	0	0	0	0	0	0	0
Bacteria_Zixibacteria_uncultured_SMTZ_81	GCA_001304015.1	Zixibacteria	4	2	1	0	3	0	0	0	0	0	0	0	0
Bacteria_unclassified_Bacteria_Caldithrix_abyssi_LF13_DSM_13497	GCA_000241815.1	unclassified	10	2	0	0	3	0	0	0	0	0	0	0	0
Bacteria_unclassified_Bacteria_Haloplasmatales_Haloplasmataceae_Haloplasma_contractile_SSD_17B	GCA_000215935.3	unclassified	5	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_unclassified_bacteria_RIFCSPHIGHO2_02_FULL_SM2F11_43_13b	GCA_001777655.1	unclassified	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Apicomplexa_Aconoidasida_Haemosporida_Plasmodium_falciparum_3D7	GCA_000002765.3	Alveolata	2	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Apicomplexa_Aconoidasida_Piroplasmida_Babesiidae_Babesia_bovis_T2Bo	GCA_000165395.2	Alveolata	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Apicomplexa_Aconoidasida_Piroplasmida_Theileriidae_Theileria_annulata_Ankara_clone_C9	GCA_000003225.1	Alveolata	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Apicomplexa_Coccidia_Eucoccidiorida_Eimeriorina_Cryptosporidiidae_Cryptosporidium_parvum_Iowa_type_II	GCA_000165345.1	Alveolata	3	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Apicomplexa_Coccidia_Eucoccidiorida_Eimeriorina_Sarcocystidae_Toxoplasma_gondii	GCA_000006565.2	Alveolata	10	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Hymenostomatida_Tetrahymenina_Tetrahymenidae_Tetrahymena_thermophila_SB210_Macronucleus	GCA_000189635.1	Alveolata	4	1	3	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peniculida_Parameciidae_Paramecium_tetraurelia_d4_2	GCA_000165425.1	Alveolata	5	3	1	0	0	0	0	0	0	0	0	0	0
Eukaryota_Alveolata_Perkinsea_Perkinsida_Perkinsidae_Perkinsus_marinus_ATCC_50983_genomic	GCA_000006405.1	Alveolata	16	0	8	0	3	0	0	0	0	0	0	0	0
Eukaryota_Amoebozoa_Archamoebae_Entamoebidae_Entamoeba_histolytica_HM_1IMSS	GCA_000208925.2	Amoebozoa	5	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Amoebozoa_Centramoebida_Acanthamoebidae_Acanthamoeba_castellanii	GCA_000313135.1	Amoebozoa	14	0	5	0	5	0	0	0	0	0	0	0	0
Eukaryota_Amoebozoa_Mycetozoa_Dictyosteliida_Dictyostelium_discoideum_AX4	GCA_000004695.1	Amoebozoa	9	0	4	0	1	0	0	0	0	0	0	0	0
Eukaryota_Apusozoa_Apusomonadidae_Thecamonas_trahens_ATCC_50062	GCA_000142905.1	Apusozoa	11	1	2	0	3	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlamydomonadaceae_Chlamydomonas_reinhardtii	GCA_000002595.3	Archaeplastida	13	1	3	0	3	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Volvocaceae_Volvox_carteri_f._nagariensis_69_1b	GCA_000143455.1	Archaeplastida	12	1	3	0	3	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Mamiellophyceae_Mamiellales_Micromonas_pusilla	GCA_000151265.1	Archaeplastida	12	1	5	0	0	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Mamiellophyceae_Mamiellales_Micromonas_pusilla_NOUM17_RCC_299	GCA_000090985.2	Archaeplastida	12	1	3	0	1	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Mamiellophyceae_Mamiellales_Ostreococcus_lucimarinus_CCE9901	GCA_000092065.1	Archaeplastida	9	1	3	0	0	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Trebouxiophyceae_Prasiolales_Prasiolales_incertae_sedis_Chlorella_sp._NC64A	GCA_000147415.1	Archaeplastida	13	1	2	0	2	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Bryophyta_Bryophytina_Bryopsida_Funariidae_Funariales_Funariaceae_Physcomitrella_patens_subsp._patens_PHYPA	GCA_000002425.2	Archaeplastida	23	3	6	0	5	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_Liliopsida_commelinids_Poales_Poaceae_BEP_clade_Ehrhartoideae_Oryzeae_Oryza_sativa	GCA_001956775.1	Archaeplastida	11	3	0	0	1	0	0	0	0	0	3	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_Liliopsida_commelinids_Poales_Poaceae_PACMAD_clade_Danthonioideae_Danthonieae_Tribolium_castaneum	GCA_000002335.3	Archaeplastida	8	1	1	0	7	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_Liliopsida_commelinids_Poales_Poaceae_PACMAD_clade_Panicoideae_Andropogoneae_Sorghum_bicolor	GCA_000003195.3	Archaeplastida	19	1	5	0	17	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_Liliopsida_commelinids_Poales_Poaceae_PACMAD_clade_Panicoideae_Andropogoneae_Zea_mays_mays_cv._B73	GCA_000005005.6	Archaeplastida	65	5	9	0	93	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_eudicotyledons_core_eudicotyledons_rosids_fabids_Fabales_Fabaceae_Papilionoideae_Phaseoleae_Glycine_max_cultivar_Williams_82	GCA_000004515.5	Archaeplastida	74	4	20	0	27	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_eudicotyledons_core_eudicotyledons_rosids_fabids_Malpighiales_Salicaceae_Saliceae_Populus_trichocarpa	GCA_000002775.4	Archaeplastida	48	3	3	0	5	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_eudicotyledons_core_eudicotyledons_rosids_malvids_Brassicales_Brassicaceae_Camelineae_Arabidopsis_thaliana	GCA_000001735.2	Archaeplastida	40	2	5	0	18	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_eudicotyledons_core_eudicotyledons_rosids_rosids_incertae_sedis_Vitales_Vitaceae_Vitis_vinifera	GCA_000003745.2	Archaeplastida	20	1	2	0	6	0	0	0	0	0	0	0	0
Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Lycopodiophyta_Isoetopsida_Selaginellales_Selaginellaceae_Selaginella_moellendorfii	GCA_000143415.2	Archaeplastida	35	2	6	0	11	0	0	0	0	0	0	0	0
Eukaryota_Cryptophyta_Pyrenomonadales_Geminigeraceae_Guillardia_theta_nucleomorph	GCA_000315625.1	Cryptophyta	12	0	1	0	1	0	0	0	0	0	0	0	0
Eukaryota_Euglenozoa_Kinetoplastida_Trypanosomatidae_Leishmania_Leishmania_Leishmania_infantum_JPCM5_MCANES98LLM_877	GCA_000002875.2	Euglenozoa	5	1	2	0	0	0	0	0	0	0	0	0	0
Eukaryota_Euglenozoa_Kinetoplastida_Trypanosomatidae_Trypanosoma_brucei_TREU927	GCA_000002445.1	Euglenozoa	4	1	1	0	0	0	0	0	0	0	0	0	0
Eukaryota_Fornicata_Diplomonadida_Hexamitidae_Giardiinae_Giardia_lamblia_ATCC_50803_strain_WB_C6	GCA_000002435.2	Fornicata	3	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Haptophyceae_Isochrysidales_Noelaerhabdaceae_Emiliania_huxleyi_CCMP_1516	GCA_000372725.1	Haptophyceae	21	1	5	0	9	0	0	0	0	0	0	0	0
Eukaryota_Heterolobosea_Schizopyrenida_Vahlkampfiidae_Naegleria_gruberi_strain_NEG_M_genomic_NAEGR	GCA_000004985.1	Heterolobosea	6	0	3	0	7	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Choanoflagellida_Codonosigidae_Monosiga_brevicollis_MX1_MONBR	GCA_000002865.1	Opisthokonta	9	1	0	0	2	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Choanoflagellida_Salpingoecidae_Salpingoeca_rosetta	GCA_000188695.1	Opisthokonta	10	1	1	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales_Blastocladiaceae_Allomyces_macrogynus_ATCC_38327	GCA_000151295.1	Opisthokonta	5	2	2	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Chytridiomycota_Chytridiomycetes_Rhizophydiales_Rhizophydiales_incertae_sedis_Batrachochytrium_dendrobatidis_JEL423	GCA_000149865.1	Opisthokonta	10	1	1	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Chytridiomycota_Chytridiomycetes_Spizellomycetales_Spizellomycetaceae_Spizellomyces_punctatus_DAOM_BR117	GCA_000182565.2	Opisthokonta	9	1	4	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_Taphrinomycotina_Schizosaccharomycetes_Schizosaccharomycetales_Schizosaccharomycetaceae_Schizosaccharomyces_pombe_972h_	GCA_000002945.2	Opisthokonta	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_Taphrinomycotina_Taphrinomycotina_incertae_sedis_Saitoella_complicata_NRRL_Y_17804	GCA_000227095.3	Opisthokonta	11	2	4	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Trichocomaceae_Neosartorya_fischeri_NRRL_181	GCA_000149645.4	Opisthokonta	10	2	3	0	2	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Trichocomaceae_mitosporic_Trichocomaceae_Aspergillus_fumigatus_Af293	GCA_000002655.1	Opisthokonta	12	2	3	0	1	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Trichocomaceae_mitosporic_Trichocomaceae_Penicillium_marneffei_ATCC_18224	GCA_000001985.1	Opisthokonta	11	2	3	0	1	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Onygenales_Ajellomycetaceae_Ajellomyces_capsulatus_NAm1	GCA_000149585.1	Opisthokonta	7	2	3	0	2	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Onygenales_Arthrodermataceae_Arthroderma_gypseum_CBS_118893	GCA_000150975.2	Opisthokonta	11	1	3	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Onygenales_Arthrodermataceae_Arthroderma_otae_CBS_113480	GCA_000151145.1	Opisthokonta	11	1	3	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Onygenales_Onygenaceae_Uncinocarpus_reesii_1704	GCA_000003515.2	Opisthokonta	8	2	2	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Onygenales_mitosporic_Onygenales_Paracoccidioides_brasiliensis_Pb01	GCA_000150705.2	Opisthokonta	10	1	3	0	2	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_dothideomyceta_Dothideomycetes_Dothideomycetidae_Capnodiales_Mycosphaerellaceae_mitosporic_Mycosphaerellaceae_Cryptococcus_neoformans_var._neoformans_B_3501A	GCA_000149385.1	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_dothideomyceta_Dothideomycetes_Pleosporomycetidae_Pleosporales_Pleosporineae_Pleosporaceae_Cochliobolus_heterostrophus_C4_ATCC_48331	GCA_000354255.1	Opisthokonta	10	1	4	0	2	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_dothideomyceta_Dothideomycetes_Pleosporomycetidae_Pleosporales_Pleosporineae_Pleosporaceae_Pyrenophora_tritici_repentis_Pt_1C_BFP	GCA_000149985.1	Opisthokonta	9	1	3	0	2	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Leotiomycetes_Helotiales_Sclerotiniaceae_Sclerotinia_sclerotiorum_1980	GCA_000146945.2	Opisthokonta	11	1	2	0	3	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Hypocreomycetidae_Glomerellales_Plectosphaerellaceae_mitosporic_Plectosphaerellaceae_Verticillium_albo_atrum_VaMs.102	GCA_000150825.1	Opisthokonta	8	1	5	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Hypocreomycetidae_Hypocreales_Nectriaceae_Gibberella_zeae_PH_1	GCA_000240135.3	Opisthokonta	12	1	3	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Sordariales_Chaetomiaceae_Chaetomium_globosum_CBS_148.51	GCA_000143365.1	Opisthokonta	11	2	4	0	1	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Sordariales_Chaetomiaceae_Thielavia_terrestris_NRRL_8126	GCA_000226115.1	Opisthokonta	12	2	3	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Sordariales_Chaetomiaceae_mitosporic_Chaetomiaceae_Myceliophthora_thermophila_ATCC_42464	GCA_000226095.1	Opisthokonta	10	2	2	0	1	0	0	0	0	0	0	0	1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Sordariales_Sordariaceae_Neurospora_crassa_OR74A	GCA_000182925.2	Opisthokonta	14	1	4	0	1	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Debaryomycetaceae_Debaryomyces_hansenii_CBS767	GCA_000006445.2	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Debaryomycetaceae_Lodderomyces_elongisporus_NRRL_YB_4239	GCA_000149685.1	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Dipodascaceae_Yarrowia_lipolytica_CLIB122	GCA_000002525.1	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Metschnikowiaceae_Clavispora_lusitaniae_ATCC_42720	GCA_000003835.1	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Pichiaceae_Pichia_guilliermondii_ATCC_6260	GCA_000149425.1	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Pichiaceae_Pichia_stipitis_CBS_6054	GCA_000209165.1	Opisthokonta	2	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Saccharomycetaceae_Eremothecium_cymbalariae_DBVPG7215	GCA_000235365.1	Opisthokonta	2	0	0	0	0	0	0	0	0	0	0	0	0
